出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","5306","桂盟","運動休閒","503699","370480","429862","35.95848628805874","17.17690793789635","503699","429862","17.17690793789635","-"
"1150217","11501","5388","中磊","通信網路業","5180832","6235041","3896987","-16.907811833153943","32.94455434416384","5180832","3896987","32.94455434416384","-"
"1150217","11501","5434","崇越","電子通路業","6004421","6479605","5546732","-7.333533448412364","8.251507374071796","6004421","5546732","8.251507374071796","-"
"1150217","11501","5469","瀚宇博","電子零組件業","5503605","5283532","3458247","4.1652629339616","59.144358398922925","5503605","3458247","59.144358398922925","本公司之子公司精成科技自114年4月8日起新增合併子公司Lincstech，致使本月營收較去年同期增加。"
"1150217","11501","5471","松翰","半導體業","268664","245096","171671","9.61582400365571","56.49935050183199","268664","171671","56.49935050183199","114年1月逢農曆過年，工作天數較少"
"1150217","11501","5484","慧友","光電業","50631","60427","21275","-16.211296274844027","137.98354876615747","50631","21275","137.98354876615747","係因有接到代工訂單"
"1150217","11501","5515","建國","建材營造","594450","666608","415734","-10.82465256942611","42.98806448353996","594450","415734","42.98806448353996","-"
"1150217","11501","5519","隆大","建材營造","299819","363026","282154","-17.411149614628155","6.26076539761974","299819","282154","6.26076539761974","-"
"1150217","11501","5521","工信","建材營造","540062","838585","580947","-35.598418764943325","-7.037647151977719","540062","580947","-7.037647151977719","無"
"1150217","11501","5522","遠雄","建材營造","4893556","3773278","188541","29.689781669943216","2495.4863928800632","4893556","188541","2495.4863928800632","本月營收較去年同期增加，主要係交屋量較去年同期完工可交屋成屋量增加所致"
"1150217","11501","5525","順天","建材營造","448462","1609829","31054","-72.14225858771336","1344.1360211244928","448462","31054","1344.1360211244928","本月營收較去年同期增加，係因今年母公司ONE 33及緮華C區完工交屋收入所致"
"1150217","11501","5531","鄉林","建材營造","43806","38865","48207","12.713238131995368","-9.12937955068766","43806","48207","-9.12937955068766","建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。"
"1150217","11501","5533","皇鼎","建材營造","101572","114182","148172","-11.043772223292638","-31.449936560213807","101572","148172","-31.449936560213807","-"
"1150217","11501","5534","長虹","建材營造","450811","2561889","468990","-82.40317984112504","-3.8762020512164437","450811","468990","-3.8762020512164437","本月營收較去年同期減少，主要係因本月過戶交屋數額較去年同期減少所致。"
"1150217","11501","5538","東明-KY","鋼鐵工業","1226697","1264396","839023","-2.981581719651122","46.20540795663528","1226697","839023","46.20540795663528","-"
"1150217","11501","5546","永固-KY","建材營造","93028","126283","181013","-26.333710792426533","-48.60700612663179","93028","181013","-48.60700612663179","-"
"1150217","11501","5607","遠雄港","航運業","422332","399792","299217","5.637931724496738","41.14572367211756","422332","299217","41.14572367211756","-"
"1150217","11501","5608","四維航","航運業","261520","284642","294258","-8.123186318252401","-11.125610858498325","261520","294258","-11.125610858498325","-"
"1150217","11501","5706","鳳凰","觀光餐旅","154892","148755","259090","4.1255756109038355","-40.21691304180015","154892","259090","-40.21691304180015","-"
"1150217","11501","5871","中租-KY","其他","8079941","8243288","8263041","-1.9815757983950093","-2.2158912197095475","8079941","8263041","-2.2158912197095475","-"
"1150217","11501","5876","上海商銀","金融保險業","4918011","4241629","4872392","15.946279130022923","0.9362752422218902","4918011","4872392","0.9362752422218902","-"
"1150217","11501","5880","合庫金","金融保險業","5365877","6789683","4918348","-20.970139548488493","9.099173136996406","5365877","4918348","9.099173136996406","-"
"1150217","11501","5906","台南-KY","貿易百貨","158148","142206","245326","11.210497447365091","-35.535573074195156","158148","245326","-35.535573074195156","-"
"1150217","11501","5907","大洋-KY","貿易百貨","247671","193840","308109","27.770841931489887","-19.615785322726698","247671","308109","-19.615785322726698","-"
"1150217","11501","6005","群益證","金融保險業","2986272","1933476","1298457","54.450947412846084","129.98620670534333","2986272","1298457","129.98620670534333","主係自營操作獲利增加及成交量增加致經紀手續費收入增加"
"1150217","11501","6024","群益期","金融保險業","-216509","153512","202261","-241.0371827609568","-207.04436347096077","-216509","202261","-207.04436347096077","差異原因:自營部門從事套利交易，其會計科目之營業外收入606,004千元，亦為本公司營業收入。"
"1150217","11501","6108","競國","電子零組件業","388898","294329","385048","32.130371115316535","0.9998753402173236","388898","385048","0.9998753402173236","-"
"1150217","11501","6112","邁達特","資訊服務業","1951443","1952894","1598675","-0.07429998760813439","22.066273632852205","1951443","1598675","22.066273632852205","-"
"1150217","11501","6115","鎰勝","電子零組件業","732588","700066","538693","4.645561989869527","35.99359932280538","732588","538693","35.99359932280538","-"
"1150217","11501","6116","彩晶","光電業","1054894","939455","942638","12.287869030448505","11.908707266203994","1054894","942638","11.908707266203994","-"
"1150217","11501","6117","迎廣","電腦及週邊設備業","298280","288623","241931","3.3458871954071574","23.291351666384216","298280","241931","23.291351666384216","-"
"1150217","11501","6120","達運","光電業","1568666","1720033","1464654","-8.800238134966015","7.101472429665982","1568666","1464654","7.101472429665982","-"
"1150217","11501","6128","上福","電腦及週邊設備業","432262","418471","454272","3.2955688685715376","-4.8451148210763595","432262","454272","-4.8451148210763595","-"
"1150217","11501","6133","金橋","電子零組件業","130776","151811","111581","-13.856044687143882","17.20274957205976","130776","111581","17.20274957205976","-"
"1150217","11501","6136","富爾特","通信網路業","57519","78926","42672","-27.122874591389404","34.79330708661417","57519","42672","34.79330708661417","-"
"1150217","11501","6139","亞翔","其他電子業","6563074","9501077","3497783","-30.922841694683665","87.63525353059352","6563074","3497783","87.63525353059352","主要係工程進入施工高峰期，致本月營收較去年同期大幅增加。"
"1150217","11501","6141","柏承","電子零組件業","163876","122671","136739","33.589846010874616","19.84583769078317","163876","136739","19.84583769078317","資料係自行結算數"
"1150217","11501","6142","友勁","通信網路業","148814","144967","146410","2.653707395476212","1.64196434669763","148814","146410","1.64196434669763","-"
"1150217","11501","6152","百一","通信網路業","104550","167021","75157","-37.40308104968836","39.10879891427279","104550","75157","39.10879891427279","-"
"1150217","11501","6153","嘉聯益","電子零組件業","470357","411302","480222","14.358062931860287","-2.054258238897843","470357","480222","-2.054258238897843","-"
"1150217","11501","6155","鈞寶","電子零組件業","59602","56706","51798","5.107043346383099","15.066218772925595","59602","51798","15.066218772925595","-"
"1150217","11501","6164","華興","光電業","68200","55362","60645","23.189191141938515","12.457745898260368","68200","60645","12.457745898260368","-"
"1150217","11501","6165","浪凡","數位雲端","319015","281337","300014","13.392479481902487","6.3333711093482306","319015","300014","6.3333711093482306","-"
"1150217","11501","6166","凌華","電腦及週邊設備業","1041731","1103261","727717","-5.577102788913956","43.150565398362275","1041731","727717","43.150565398362275","-"
"1150217","11501","6168","宏齊","光電業","164060","164752","150750","-0.42002525007283675","8.829187396351575","164060","150750","8.829187396351575","-"
"1150217","11501","6176","瑞儀","光電業","4755992","4311453","4399400","10.310653972106387","8.105468927581034","4755992","4399400","8.105468927581034","-"
"1150217","11501","6177","達麗","建材營造","2872832","6199134","163793","-53.65752700296525","1653.9406445940913","2872832","163793","1653.9406445940913","本期營收較去年同期上升，主係本期「武東段二」完工過戶所致。"
